nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      co_ppm_dry,      no_ppm_dry,          o2_dry,         co2_dry,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
      2869,-6.457147059E-02, 5.636165146E-01,-6.457147062E-02, 1.697211314E+03, 2.002771993E+03, 6.825304263E+00, 1.247363628E+01, 9.331502334E+00,-8.023714874E+00,-4.750804913E+00,-1.561626725E-01
      2870,-6.457147059E-02, 5.716376088E-01,-6.457147062E-02, 1.664151041E+03, 1.937324945E+03, 6.507930839E+00, 1.274625905E+01, 9.383101530E+00,-8.014324609E+00,-4.869809717E+00,-1.725261814E-01
      2871,-6.457147059E-02, 5.803362591E-01,-6.457147062E-02, 1.570067621E+03, 1.863074480E+03, 6.336941276E+00, 1.284887992E+01, 9.204777813E+00,-7.917949276E+00,-4.683315568E+00, 2.352035937E-03
      2872,-6.457147059E-02, 5.897696999E-01,-6.457147062E-02, 1.447192459E+03, 1.798904048E+03, 6.307525874E+00, 1.276627834E+01, 8.781579609E+00,-7.610600495E+00,-4.342386631E+00, 4.072600248E-01
      2873,-5.713353631E-02, 5.494000000E-01,-5.713353629E-02, 1.820093372E+03, 2.197443351E+03, 8.559082329E+00, 1.080774135E+01, 1.007260027E+01,-8.967087180E+00,-4.547862309E+00, 2.803542413E-01
      2874,-5.713353631E-02, 5.562202001E-01,-5.713353629E-02, 2.068413211E+03, 2.237138611E+03, 7.794271093E+00, 1.151844999E+01, 1.022730439E+01,-8.739834601E+00,-5.288330522E+00, 8.503980695E-03
      2875,-5.685435809E-02, 5.562202001E-01,-5.685435809E-02, 2.083606847E+03, 2.245442895E+03, 7.821979178E+00, 1.148771088E+01, 1.027654566E+01,-8.756023439E+00,-5.362462389E+00,-3.502844855E-02
      2876,-5.685435806E-02, 5.494000000E-01,-5.685435804E-02, 1.829332725E+03, 2.203217789E+03, 8.595737765E+00, 1.076939498E+01, 1.011937240E+01,-8.991787115E+00,-4.615696712E+00, 2.313082292E-01
      2877,-5.713353631E-02, 5.636165146E-01,-5.713353629E-02, 2.208774996E+03, 2.213714129E+03, 7.101297299E+00, 1.218208810E+01, 9.879172511E+00,-8.213112537E+00,-5.478035121E+00,-1.613837783E-01
      2878,-5.685435809E-02, 5.636165146E-01,-5.685435809E-02, 2.228863711E+03, 2.223424766E+03, 7.118089778E+00, 1.216170712E+01, 9.893695594E+00,-8.197129051E+00,-5.531481511E+00,-1.934013994E-01
      2879,-5.713353631E-02, 5.716376088E-01,-5.713353629E-02, 2.209146292E+03, 2.130469266E+03, 6.565286319E+00, 1.270440451E+01, 9.015253560E+00,-7.534942078E+00,-4.924241588E+00,-3.112720941E-01
      2880,-5.685435809E-02, 5.716376088E-01,-5.685435809E-02, 2.231112985E+03, 2.139756311E+03, 6.572034817E+00, 1.269474228E+01, 8.952452572E+00,-7.466133571E+00,-4.918807416E+00,-3.359033462E-01
      2881,-5.713353631E-02, 5.803362591E-01,-5.713353629E-02, 2.082069895E+03, 2.012097383E+03, 6.227926606E+00, 1.302136740E+01, 8.152716180E+00,-7.009546598E+00,-4.129684437E+00,-1.606675172E-01
      2882,-5.685435809E-02, 5.803362591E-01,-5.685435809E-02, 2.102253708E+03, 2.019496364E+03, 6.227389452E+00, 1.302055748E+01, 8.041776329E+00,-6.917267263E+00,-4.077763370E+00,-1.750192433E-01
      2883,-5.713353631E-02, 5.897696999E-01,-5.713353629E-02, 1.891122235E+03, 1.895756620E+03, 6.094193342E+00, 1.309575172E+01, 7.466725128E+00,-6.481888656E+00,-3.602438671E+00, 5.326785213E-01
      2884,-5.685435809E-02, 5.897696999E-01,-5.685435809E-02, 1.907694035E+03, 1.900814888E+03, 6.089626830E+00, 1.310083938E+01, 7.357421716E+00,-6.393863411E+00,-3.546697785E+00, 5.428757976E-01
      2885,-6.274704172E-02, 5.562201835E-01,-6.274704173E-02, 1.754961903E+03, 2.084388580E+03, 7.369611722E+00, 1.197245329E+01, 9.316183174E+00,-8.199588622E+00,-4.405376706E+00, 5.325768829E-02
      2886,-6.274704358E-02, 5.494000000E-01,-6.274704364E-02, 1.600430132E+03, 2.079365169E+03, 7.980496971E+00, 1.140446460E+01, 9.054764299E+00,-8.261047563E+00,-3.672005336E+00, 2.567475160E-01
      2887,-6.274704172E-02, 5.636164978E-01,-6.274704173E-02, 1.819748064E+03, 2.046151870E+03, 6.862227539E+00, 1.244694570E+01, 9.480282325E+00,-8.140089113E+00,-4.850200212E+00,-6.991700820E-02
      2888,-6.274704172E-02, 5.716375918E-01,-6.274704173E-02, 1.791378059E+03, 1.975115089E+03, 6.498364304E+00, 1.277518108E+01, 9.440386130E+00,-8.044603052E+00,-4.932617452E+00,-1.284084101E-01
      2889,-6.274704172E-02, 5.803362419E-01,-6.274704173E-02, 1.690591834E+03, 1.890824770E+03, 6.291871363E+00, 1.292556817E+01, 9.170355818E+00,-7.878053821E+00,-4.683291353E+00, 3.101973641E-02
      2890,-6.274704172E-02, 5.897696823E-01,-6.274704173E-02, 1.554581185E+03, 1.815721235E+03, 6.239164447E+00, 1.287917497E+01, 8.690130527E+00,-7.532317917E+00,-4.284050214E+00, 4.868777319E-01
      2891,-7.690964757E-02, 5.562202001E-01,-7.690964757E-02, 9.758907471E+02, 1.842011353E+03, 7.210635185E+00, 1.195467663E+01, 7.967003280E+00,-7.456081136E+00,-2.694943641E+00,-4.373660565E-01
      2892,-7.690964757E-02, 5.494000000E-01,-7.690964757E-02, 9.572144775E+02, 1.853749634E+03, 7.572367668E+00, 1.168132687E+01, 7.901872846E+00,-7.629874246E+00,-1.865999251E+00,-5.392834978E-01
      2893,-7.690964757E-02, 5.636165146E-01,-7.690964757E-02, 9.619100342E+02, 1.816500366E+03, 6.979128838E+00, 1.209189224E+01, 8.081573614E+00,-7.363041151E+00,-3.266526260E+00,-3.653054437E-01
      2894,-7.690964757E-02, 5.716376088E-01,-7.690964757E-02, 9.229815674E+02, 1.785578613E+03, 6.865061283E+00, 1.209744740E+01, 8.101390264E+00,-7.245410422E+00,-3.588940988E+00,-2.606799235E-01
      2895,-7.690964757E-02, 5.803362591E-01,-7.690964757E-02, 8.718811035E+02, 1.757230591E+03, 6.853506565E+00, 1.197810173E+01, 7.917574308E+00,-7.003363597E+00,-3.675311888E+00,-1.206054466E-01
      2896,-7.690964757E-02, 5.897696999E-01,-7.690964757E-02, 8.270694580E+02, 1.736567017E+03, 6.935715675E+00, 1.173840332E+01, 7.473569610E+00,-6.539387008E+00,-3.606744414E+00, 2.389645920E-02
      2897,-7.030998428E-02, 5.494000000E-01,-7.030998428E-02, 1.246984863E+03, 1.940671997E+03, 7.609475613E+00, 1.173641968E+01, 8.407650814E+00,-7.825287735E+00,-3.017256058E+00,-2.125426377E-01
      2898,-7.030998428E-02, 5.562202001E-01,-7.030998428E-02, 1.316368286E+03, 1.929027832E+03, 7.151578903E+00, 1.213380432E+01, 8.655974852E+00,-7.744860249E+00,-3.820817300E+00,-2.990228023E-01
      2899,-7.030998428E-02, 5.636165146E-01,-7.030998428E-02, 1.329120117E+03, 1.893607056E+03, 6.820553780E+00, 1.240187836E+01, 8.915672915E+00,-7.760900905E+00,-4.362355997E+00,-3.037906186E-01
      2900,-7.030998428E-02, 5.716376088E-01,-7.030998428E-02, 1.288756470E+03, 1.845265015E+03, 6.619094372E+00, 1.252767754E+01, 9.053385817E+00,-7.791956223E+00,-4.595310189E+00,-2.183847624E-01
      2901,-7.030998428E-02, 5.803362591E-01,-7.030998428E-02, 1.214025146E+03, 1.796925659E+03, 6.538929939E+00, 1.250492668E+01, 8.964567024E+00,-7.725072157E+00,-4.539960278E+00,-2.998039842E-02
      2902,-7.030998428E-02, 5.897696999E-01,-7.030998428E-02, 1.127657715E+03, 1.759113770E+03, 6.572286129E+00, 1.232945251E+01, 8.587156044E+00,-7.427587041E+00,-4.295136340E+00, 2.362897338E-01
      2903,-7.195990010E-02, 5.562202001E-01,-7.195990010E-02, 1.224200073E+03, 1.903062134E+03, 7.153350830E+00, 1.210690403E+01, 8.461165899E+00,-7.710484266E+00,-3.424485337E+00,-3.264866281E-01
      2904,-7.195990010E-02, 5.494000000E-01,-7.195990010E-02, 1.168766968E+03, 1.915336304E+03, 7.585335732E+00, 1.174218845E+01, 8.271126208E+00,-7.826061129E+00,-2.600111397E+00,-2.713329039E-01
      2905,-7.195990010E-02, 5.636165146E-01,-7.195990010E-02, 1.230019043E+03, 1.869987061E+03, 6.849356174E+00, 1.234022045E+01, 8.681780504E+00,-7.686031960E+00,-4.001857805E+00,-3.202501243E-01
      2906,-7.195990010E-02, 5.716376088E-01,-7.195990010E-02, 1.189521729E+03, 1.826344116E+03, 6.672628880E+00, 1.243280029E+01, 8.800285519E+00,-7.675632270E+00,-4.285342743E+00,-2.253963715E-01
      2907,-7.195990010E-02, 5.803362591E-01,-7.195990010E-02, 1.120005859E+03, 1.783911865E+03, 6.611903667E+00, 1.238150120E+01, 8.700855988E+00,-7.570076412E+00,-4.279124110E+00,-4.085922922E-02
      2908,-7.195990010E-02, 5.897696999E-01,-7.195990010E-02, 1.043231079E+03, 1.751519897E+03, 6.659885406E+00, 1.218563080E+01, 8.309363191E+00,-7.236989394E+00,-4.070419261E+00, 1.958808359E-01
      2909,-7.360981592E-02, 5.562202001E-01,-7.360981592E-02, 1.136917603E+03, 1.880004517E+03, 7.164186954E+00, 1.206788445E+01, 8.242063034E+00,-7.660745632E+00,-2.974047767E+00,-3.411846827E-01
      2910,-7.360981592E-02, 5.494000000E-01,-7.360981592E-02, 1.093750977E+03, 1.892352417E+03, 7.572682381E+00, 1.173359871E+01, 8.120369584E+00,-7.806447642E+00,-2.142207708E+00,-3.366520976E-01
      2911,-7.360981592E-02, 5.636165146E-01,-7.360981592E-02, 1.135952271E+03, 1.849312012E+03, 6.885454655E+00, 1.226809406E+01, 8.409881418E+00,-7.598138670E+00,-3.566564803E+00,-3.152449961E-01
      2912,-7.360981592E-02, 5.716376088E-01,-7.360981592E-02, 1.095706421E+03, 1.810026978E+03, 6.731280804E+00, 1.232956982E+01, 8.493780576E+00,-7.539033475E+00,-3.892326374E+00,-2.163517051E-01
      2913,-7.360981592E-02, 5.803362591E-01,-7.360981592E-02, 1.031819336E+03, 1.772804443E+03, 6.688665390E+00, 1.225258827E+01, 8.376757582E+00,-7.384842062E+00,-3.943831102E+00,-4.178594595E-02
      2914,-7.360981592E-02, 5.897696999E-01,-7.360981592E-02, 9.649328003E+02, 1.745095215E+03, 6.749639511E+00, 1.203906059E+01, 7.974883575E+00,-7.011719083E+00,-3.788234542E+00, 1.673768731E-01
      2915,-7.525973174E-02, 5.494000000E-01,-7.525973174E-02, 1.022996521E+03, 1.871715942E+03, 7.569541931E+00, 1.171245193E+01, 7.972259600E+00,-7.760430022E+00,-1.722118455E+00,-4.154255571E-01
      2916,-7.525973174E-02, 5.562202001E-01,-7.525973174E-02, 1.054552856E+03, 1.859546509E+03, 7.183056831E+00, 1.201769543E+01, 8.030975613E+00,-7.594770147E+00,-2.549959688E+00,-3.574786388E-01
      2917,-7.525973174E-02, 5.636165146E-01,-7.525973174E-02, 1.047161743E+03, 1.831338013E+03, 6.927874088E+00, 1.218634510E+01, 8.147593289E+00,-7.502532316E+00,-3.146085616E+00,-3.084611408E-01
      2918,-7.525973174E-02, 5.716376088E-01,-7.525973174E-02, 1.007511658E+03, 1.796201660E+03, 6.794586182E+00, 1.221886444E+01, 8.193013346E+00,-7.398488571E+00,-3.505180548E+00,-2.100066118E-01
      2919,-7.525973174E-02, 5.803362591E-01,-7.525973174E-02, 9.498984375E+02, 1.763562622E+03, 6.768547058E+00, 1.211950207E+01, 8.053970196E+00,-7.194729461E+00,-3.614006062E+00,-5.311149684E-02
      2920,-7.525973174E-02, 5.897696999E-01,-7.525973174E-02, 8.936641235E+02, 1.739747314E+03, 6.840873718E+00, 1.189131165E+01, 7.645235005E+00,-6.781486256E+00,-3.524117948E+00, 1.265891745E-01
      2921,-5.383439627E-02, 5.562202001E-01,-5.383439627E-02, 2.248923584E+03, 2.332267334E+03, 8.132721901E+00, 1.114636993E+01, 1.048372256E+01,-8.557818722E+00,-5.806569085E+00,-1.663051655E+00
      2922,-5.383439627E-02, 5.494000000E-01,-5.383439627E-02, 1.915302734E+03, 2.255813965E+03, 9.011062622E+00, 1.034227943E+01, 1.034237994E+01,-8.789929153E+00,-5.253059628E+00,-1.382786090E+00
      2923,-5.383439627E-02, 5.636165146E-01,-5.383439627E-02, 2.464695313E+03, 2.332640625E+03, 7.297820568E+00, 1.194012642E+01, 9.782321106E+00,-7.825581926E+00,-5.606821321E+00,-1.708085787E+00
      2924,-5.383439627E-02, 5.716376088E-01,-5.383439627E-02, 2.498284180E+03, 2.248725830E+03, 6.629514694E+00, 1.259859085E+01, 8.238517230E+00,-6.791117206E+00,-4.308950566E+00,-1.678793357E+00
      2925,-5.383439627E-02, 5.803362591E-01,-5.383439627E-02, 2.353599121E+03, 2.110057129E+03, 6.200853825E+00, 1.302273750E+01, 6.976018096E+00,-6.157826425E+00,-2.924395704E+00,-1.351089146E+00
      2926,-5.383439627E-02, 5.897696999E-01,-5.383439627E-02, 2.116953369E+03, 1.967785400E+03, 6.022109032E+00, 1.315955830E+01, 6.264011210E+00,-5.765323227E+00,-2.297480534E+00,-4.077785254E-01
      2927,-5.223162090E-02, 5.494000000E-01,-5.223162090E-02, 1.945056763E+03, 2.271349365E+03, 9.242110252E+00, 1.011338902E+01, 1.071035682E+01,-7.631146088E+00,-6.502626539E+00,-3.735563554E+00
      2928,-5.223162090E-02, 5.562202001E-01,-5.223162090E-02, 2.332728760E+03, 2.371767578E+03, 8.301761627E+00, 1.096657848E+01, 1.076244020E+01,-7.632863801E+00,-6.366495150E+00,-4.096241013E+00
      2929,-5.223162090E-02, 5.636165146E-01,-5.223162090E-02, 2.603346191E+03, 2.390005127E+03, 7.386065483E+00, 1.183100033E+01, 1.023045111E+01,-7.238632976E+00,-5.894433773E+00,-4.152108331E+00
      2930,-5.223162090E-02, 5.716376088E-01,-5.223162090E-02, 2.665761963E+03, 2.309949707E+03, 6.640269756E+00, 1.256525040E+01, 9.016199403E+00,-6.519146390E+00,-4.777192991E+00,-3.946612628E+00
      2931,-5.223162090E-02, 5.803362591E-01,-5.223162090E-02, 2.516929932E+03, 2.163784424E+03, 6.162412643E+00, 1.304330635E+01, 7.728398517E+00,-5.961878053E+00,-3.473358896E+00,-3.432814456E+00
      2932,-5.223162090E-02, 5.897696999E-01,-5.223162090E-02, 2.257477783E+03, 2.011518921E+03, 5.965803146E+00, 1.320190239E+01, 6.647506416E+00,-5.538272691E+00,-2.659645616E+00,-2.439240760E+00
      2933,-5.263231475E-02, 5.562202001E-01,-5.263231475E-02, 2.312591797E+03, 2.362769287E+03, 8.260170937E+00, 1.100997734E+01, 1.072345787E+01,-7.946515017E+00,-6.354587734E+00,-3.356994635E+00
      2934,-5.263231475E-02, 5.494000000E-01,-5.263231475E-02, 1.939262939E+03, 2.268779053E+03, 9.184378624E+00, 1.016954231E+01, 1.063179130E+01,-8.001384030E+00,-6.288705398E+00,-3.042418330E+00
      2935,-5.263231475E-02, 5.636165146E-01,-5.263231475E-02, 2.567624268E+03, 2.376069092E+03, 7.365531445E+00, 1.185614014E+01, 1.012306331E+01,-7.450260292E+00,-5.933928278E+00,-3.398409182E+00
      2936,-5.263231475E-02, 5.716376088E-01,-5.263231475E-02, 2.621235107E+03, 2.294637207E+03, 6.639972210E+00, 1.257083988E+01, 8.792291824E+00,-6.629837362E+00,-4.738150124E+00,-3.240844922E+00
      2937,-5.263231475E-02, 5.803362591E-01,-5.263231475E-02, 2.472951660E+03, 2.150040283E+03, 6.174839020E+00, 1.303525448E+01, 7.473269734E+00,-6.040097742E+00,-3.358921490E+00,-2.777872108E+00
      2938,-5.263231475E-02, 5.897696999E-01,-5.263231475E-02, 2.218977051E+03, 1.999963745E+03, 5.982503891E+00, 1.318897438E+01, 6.473164850E+00,-5.629786533E+00,-2.539105045E+00,-1.793368236E+00
      2939,-5.303300859E-02, 5.562202001E-01,-5.303300859E-02, 2.291779785E+03, 2.353050537E+03, 8.217649460E+00, 1.105507374E+01, 1.065116000E+01,-8.193678412E+00,-6.222975873E+00,-2.714850230E+00
      2940,-5.303300859E-02, 5.494000000E-01,-5.303300859E-02, 1.932239990E+03, 2.265181152E+03, 9.126214027E+00, 1.022699356E+01, 1.051712996E+01,-8.316219025E+00,-5.946147200E+00,-2.417949132E+00
      2941,-5.303300859E-02, 5.636165146E-01,-5.303300859E-02, 2.532722168E+03, 2.361759766E+03, 7.343477726E+00, 1.188339424E+01, 1.000371730E+01,-7.605967874E+00,-5.869244245E+00,-2.752249964E+00
      2942,-5.303300859E-02, 5.716376088E-01,-5.303300859E-02, 2.578919678E+03, 2.279291016E+03, 6.637609959E+00, 1.257889080E+01, 8.572322936E+00,-6.704972741E+00,-4.599115491E+00,-2.634164991E+00
      2943,-5.303300859E-02, 5.803362591E-01,-5.303300859E-02, 2.431632813E+03, 2.136534180E+03, 6.184932232E+00, 1.302974033E+01, 7.255320608E+00,-6.094583576E+00,-3.186433777E+00,-2.217281553E+00
      2944,-5.303300859E-02, 5.897696999E-01,-5.303300859E-02, 2.183372559E+03, 1.988909668E+03, 5.996958733E+00, 1.317817879E+01, 6.357364267E+00,-5.694249154E+00,-2.415111077E+00,-1.241492930E+00
      2945,-5.343370243E-02, 5.562202001E-01,-5.343370243E-02, 2.270395020E+03, 2.342929443E+03, 8.175558090E+00, 1.110005474E+01, 1.056661350E+01,-8.405334114E+00,-6.021556975E+00,-2.129811765E+00
      2946,-5.343370243E-02, 5.494000000E-01,-5.343370243E-02, 1.924201904E+03, 2.260914307E+03, 9.068809509E+00, 1.028411579E+01, 1.041116708E+01,-8.591957708E+00,-5.562583256E+00,-1.843307960E+00
      2947,-5.343370243E-02, 5.636165146E-01,-5.343370243E-02, 2.498163574E+03, 2.347298828E+03, 7.321330070E+00, 1.191088390E+01, 9.885251120E+00,-7.732459472E+00,-5.750623208E+00,-2.169780515E+00
      2948,-5.343370243E-02, 5.716376088E-01,-5.343370243E-02, 2.537620361E+03, 2.263963135E+03, 6.634582520E+00, 1.258762169E+01, 8.370474204E+00,-6.753340279E+00,-4.432568507E+00,-2.096404175E+00
      2949,-5.343370243E-02, 5.803362591E-01,-5.343370243E-02, 2.391418457E+03, 2.123134521E+03, 6.194062710E+00, 1.302506733E+01, 7.071576982E+00,-6.126619933E+00,-3.015056138E+00,-1.726300641E+00
      2950,-5.343370243E-02, 5.897696999E-01,-5.343370243E-02, 2.148897949E+03, 1.978079346E+03, 6.010591030E+00, 1.316791725E+01, 6.276324875E+00,-5.732766823E+00,-2.315453044E+00,-7.641648397E-01
      2951,-4.408323627E-02, 5.366600160E-01,-4.408323628E-02, 9.006792438E+02, 1.700542410E+03, 1.226497844E+01, 7.468419929E+00, 9.715953841E+00,-7.726794903E+00,-1.321616930E+00,-5.689188704E+00
      2952,-4.408323627E-02, 5.398450161E-01,-4.408323628E-02, 1.116854477E+03, 1.829917167E+03, 1.184868275E+01, 7.811548804E+00, 9.914282352E+00,-7.665835236E+00,-1.489490062E+00,-6.073214964E+00
      2953,-4.311835369E-02, 5.398450161E-01,-4.311835373E-02, 1.092431673E+03, 1.806033872E+03, 1.197260692E+01, 7.702009010E+00, 9.979620224E+00,-7.956523790E+00,-1.087586313E+00,-5.839062562E+00
      2954,-4.311835240E-02, 5.366600000E-01,-4.311835229E-02, 8.746296657E+02, 1.673959347E+03, 1.238752198E+01, 7.361418376E+00, 9.754488036E+00,-7.971936790E+00,-8.508168570E-01,-5.451465568E+00
      2955,-4.311835369E-02, 5.430300162E-01,-4.311835373E-02, 1.351313792E+03, 1.949125879E+03, 1.149995600E+01, 8.092442585E+00, 1.022747971E+01,-8.065830675E+00,-1.313222543E+00,-6.074189644E+00
      2956,-4.408323627E-02, 5.430300162E-01,-4.408323628E-02, 1.370390139E+03, 1.968613457E+03, 1.137707978E+01, 8.202933379E+00, 1.014949828E+01,-7.764090771E+00,-1.637578745E+00,-6.300273387E+00
      2957,-4.311835369E-02, 5.462150163E-01,-4.311835373E-02, 1.645216500E+03, 2.098007403E+03, 1.097264462E+01, 8.531877807E+00, 1.047349200E+01,-8.309892123E+00,-1.587506536E+00,-6.102766240E+00
      2958,-4.408323627E-02, 5.462150163E-01,-4.408323628E-02, 1.656374374E+03, 2.111520272E+03, 1.085329645E+01, 8.641689711E+00, 1.039997876E+01,-8.023054609E+00,-1.832571454E+00,-6.330672878E+00
      2959,-5.046962891E-02, 5.398450000E-01,-5.046962888E-02, 1.302236592E+03, 1.987882932E+03, 1.085208527E+01, 8.699884577E+00, 1.083847462E+01,-6.560291863E+00,-6.701304263E+00,-5.402594557E+00
      2960,-4.977637719E-02, 5.398450080E-01,-4.977637719E-02, 1.282719597E+03, 1.972173914E+03, 1.097694026E+01, 8.587339343E+00, 1.062176069E+01,-6.417971975E+00,-6.157895117E+00,-5.782956338E+00
      2961,-4.977637719E-02, 5.366600080E-01,-4.977637719E-02, 1.090657003E+03, 1.865825732E+03, 1.138700364E+01, 8.240693759E+00, 1.086350042E+01,-6.474239568E+00,-6.452601502E+00,-5.851771465E+00
      2962,-5.046962888E-02, 5.366600000E-01,-5.046962897E-02, 1.113889919E+03, 1.884793037E+03, 1.126119953E+01, 8.352817989E+00, 1.111136397E+01,-6.619195369E+00,-6.977596003E+00,-5.538730826E+00
